song_id,title,genre,Рік запису,Хто записав,Місце запису,Респондент,Вік респондента/рік народження
69а_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ОЛЕКСІЯ ПОПОВИЧА,дума,1930 р.,Харків В.,хутір Литвинівка Валківського (нині Богодухівського) району Харківської округи,Веселий С.,
69б_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ОЛЕКСІЯ ПОПОВИЧА,дума,1930 р.,Харків В.,,Веселий С.,
70_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО СЕСТРУ І БРАТА,дума,1930 р.,,,Веселий С.,
71_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО МАРУСЮ БОГУСЛАВКУ,дума,,,,лірник Богущенко,
72_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО СЕСТРУ І БРАТА,дума,,,,Колісник Н.,
73_Hrytsa_2007_Ukrainski_narodni_dumy,ВДОВА,дума,,,,Колісник Н.,
74_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ТРЬОХ БРАТІВ ОЗІВСЬКИХ,дума,1930 р.,Харків В.,с. Лихачівка на Харківщині (нині Котелевського району Полтавської області),Боклаг Н.,
75_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО КАЗАКА СЛІНЧЕНКА,дума,1991 р.,"Плужников Л. (текст), Півень Т. (мелодію)",с. Микільське Братського (нині Вознесенського) району Миколаївської області,Радкевич М.,
76_Hrytsa_2007_Ukrainski_narodni_dumy,НЕВОЛЬНИЦЬКИЙ ПЛАЧ,дума,кін. 50-х рр. ХХ ст.,Правдюк О.,,Мовчан Є.,
77_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО САМАРСЬКИХ БРАТІВ,дума,,,,,
78_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ДІВКУ-БРАНКУ МАРУСЮ БОГУСЛАВКУ,дума,,,,Гребень А.,
79_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ТРЬОХ БРАТІВ АЗОВСЬКИХ,дума,червень 1955 р.,,,Гребень А.,
80_Hrytsa_2007_Ukrainski_narodni_dumy,ТРИ БРАТИ САМАРСЬКІ,дума,02.10.1979 р.,,с. Гарбузи (нині Гарбузин) Корсунь-Шевченківського району Черкаської області,Чуприна О.,
81_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ХВЕДОРА БЕЗРОДНОГО,дума,березень 1987 р.,,,Ткаченко Г.,
82_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ХВЕДОРА БЕЗРОДНОГО,дума,1987 р.,Грица С.,,Ткаченко Г.,
83_Hrytsa_2007_Ukrainski_narodni_dumy,ПЛАЧ КОЗАКІВ-НЕВОЛЬНИКІВ,дума,,Грица С.,,Ткаченко Г.,
84_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО СЕСТРУ І БРАТА,дума,,,,,
85_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ОЛЕКСІЯ ПОПОВИЧА,дума,1955 р.,Полотай М.,,Гузь П.,1895 р.
86_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ОЛЕКСІЯ ПОПОВИЧА,дума,,Хай М.,с. Лавіркове Роменського району Сумської області,Рачок І.,1937 р.
87_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ТРЬОХ БРАТІВ САМАРСЬКИХ,дума,,Хай М.,с. Лавіркове Роменського району Сумської області,Рачок І.,
88_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО СМЕРТЬ КОЗАКА-БАНДУРИСТА,дума,ймовірно 60-ті рр. ХІХ ст.,,,Ільченко Г.,
89_Hrytsa_2007_Ukrainski_narodni_dumy,ПРО ТРЬОХ БРАТІВ САМАРСЬКИХ,дума,,,,Парфиненко А.,
