song_id;title;genre;Рік запису;Хто записав;Місце запису;Респондент;Вік респондента/рік народження
8.12_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;;дума;;Чубинський П., Новицький І.;;кобзар;
8.13_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;;дума;;Зайкевич А.;м. Харків;сліпий кобзар;
8.14_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ДУМА ПРО ПОПОВИЧА ОЛЕКСІЯ;дума;70-80-і рр. ХІХ ст.;;Лубенський повіт Полтавської області;;
8.15_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;;дума;;;Лубни;кобзар;
8.16_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ОЛЕКСІЙ ПОПОВИЧ;дума;1875 р.;Манжура І.;с. Довжик Харківського повіту Харківської губернії (нині Богодухівського району Харківської області);Дашенко П.;
8.17_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ПРО ОЛЕКСІЯ ПОПОВИЧА;дума;20 травня 1876 р. ;Мартинович П.;м. Лохвиця полтавської губернії на Приліпці;Кравченко-Крюковський І.;
8.18_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ОЛЕКСІЙ ПОПОВИЧЪ;дума;1895 р.;Мартинович П.;с. Глинськ (Глинське) Зіньківського повіту Полтавської губернії (нині Полтавського району Полтавської області);Гриценко Хв.;
8.19_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ОЛЕКСІЯ ПОПОВЫЧА ПИСЬНЯ;дума;;Мартинович П.;с. Кам'янка Полтавської губернії (нині Полтавського району Полтавської області);Бондаренко М. (Бондаренчиха, Гнатиха);
8.20_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ПРО ОЛЕКСІЯ ПОПОВИЧА;дума;1925 р.;Мартинович П.;слобода Мерефа Харківської області;Даниленко-Пелих М.;
8.21_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ОЛЕКСІЙ ПОПОВЫЧЪ, ГЕТЬМАНЪ-ЗАПОРОЖЕЦЬ;дума;1931 р.;Мартинович П.;слобода Просяне Валківського району Харківської області;Синил Д.;
8.22_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ОЛЕКСІЙ ПОПОВЫЧЪ;дума;лютий 1932 р.;Мартинович П.;;Жадан Т.;
8.23_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ОЛЕКСІЙ ПОПОВИЧЪ;дума;1880 р.;Горленко В.;с. Дейкалівка Зіньківського повіту Полтавської губернії (нині Полтавський район);Кулик (Гордієць) М.;
8.24_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ОЛЕКСІЙ ПОПОВИЧЪ;дума;;Горленко В.;;Кравченко-Крюковський І.;
8.25_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ОЛЕКСІЙ ПОПОВИЧЪ;дума;;Горленко В.;містечко Сосниця Чернігівської губернії (нині Корюківського району Чернігівської області);Дяконенко (Рак) О.;
8.26_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ОЛЕКСІЙ ПОПОВИЧЪ;дума;18 липня 1881 р.;Твердохліб О.;м. Охтирка (нині Охтирський район Сумської області);Журавель І.;
8.27_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ОБЪ АЛЕКСІИ ПОПОВИЧЕ;дума;1885-1890-і рр.;Янчук М. і невід. особа;;Буткевич К.;
8.28_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;;дума;3 травня 1899 р.;Тиховський П.;Харківська казенна ферма;Гончаренко Г.;
8.29_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ДУМА ПРО ОЛЕКСІЯ ПОПОВИЧА І БУРЮ НА ЧОРНІМ МОРІ;дума;17 червня 1901 р.;Крист Є.;Курязький монастир Харківського повіту Харківської губернії (нині селище Подвірки Деркачівського району Харківської області);Бутенко О.;
8.30_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;АЛЕКСѢІЙ ПОПОВИЧ, КАЗАК ЗАПОРОЗЬКИЙ;дума;;Малинка О.;с. Марчихина Буда Глухівського повіту Чернігівської губернії ;Дудка Н.;
8.31_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ДУМА ПРО ОЛЕКСІЯ ПОПОВИЧА;дума;1909 р.;Сумцов М.;с. Рижів Харківського повіту Харківської губернії;Гончаренко Г., Савенко;
8.32_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ПРО ОЛЕКСІЯ ПОПОВИЧА;дума;;Колесса Ф.;хутір Губаївський Харківського повіту Харківської губернії;Гончаренко Г.;
8.33_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ПРО ОЛЕКСІЯ ПОПОВИЧА;дума;червень 1908 р.;Сластіон О.;;Гончаренко Г.;
8.34_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ОЛЕКСІЙ ПОПОВИЧ;дума;можливо 1910 р.;Сластіон О.;с. Лелюхівка Кобеляцького повіту Полтавської губернії (нині Новосанжарського району Полтавської області);Скубій І.;
8.35_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ПРО ОЛЕКСІЯ ПОПОВИЧА;дума;червень 1910 р.;Сластіон О.;с. Лелюхівка Кобеляцького повіту Полтавської губернії (нині Новосанжарського району Полтавської області);Скубій І.;
8.36_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ПРО ОЛЕКСЇЯ ПОПОВИЧА;дума;1910 р.;Сластіон О.;с. Мурафа Богодухівського повіту Харківської губернії;;
8.37_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;Олексій Попович;дума;4 червня 1910 р.;Сластіон О.;;Пасюга С.;
8.38_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ПРО ОЛЕКСЇЯ ПОПОВИЧА;дума;1910 р.;Колесса Ф.;хутір Залютин Харківського повіту Харківскьої губернії;Древенченко (Дригавка) П.;
8.39_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ДУМА ПРО ОЛЕКСІЯ ПОПОВИЧА;дума;1930 р.;Харків В.;;Гончар (Гончаренко) В,;
8.40_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ДУМА ПРО ОЛЕКСІЯ ПОПОВИЧА;дума;1930 р.;Харків В.;;Гончар В.;
8.41-а_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ДУМА ПРО ОЛЕКСІЯ ПОПОВИЧА;дума;березень 1930 р.;Харків В.;с. Литвинівка Валківського району Харківської області (нині Богодухівського району);Веселий С.;
8.41-б_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ДУМА ПРО ОЛЕКСІЯ ПОПОВИЧА;дума;березень 1930 р.;Харків В.;с. Литвинівка Валківського району Харківської області (нині Богодухівського району);Веселий С.;
8.42_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ОЛЕКСІЙ ПОПОВИЧ;дума;березень 1930 р.;Харків В.;с. Литвинівка Валківського району Харківської області (нині Богодухівського району);Веселий С.;
8.43_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ДУМА ПРО ОЛЕКСІЯ ПОПОВИЧА;дума;1955 р.;Полотай М.;;Гузя П.;
8.44_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ПРО ОЛЕКСІЯ ПОПОВИЧА;дума;;Хай М.;с. Лавіркове Роменського району Сумської області;Рачок І.;
9.1_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;БУРЯ НА МОРІ;дума;;Лукашевич П.;в околицях м. Яготин;Стрічка І.;
9.2_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;;дума;1842-1847 рр.;Куліш П.;м. Оржиця Лубенського повіту Полтавської губернії;Никоненко А.;
9.3_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ДУМА О БУРѢ НА ЧЕРНОМЪ МОРѢ;дума;1854 р.;Куліш П.;м. Оржиця Лубенського повіту Полтавської губернії;Никоненко А.;
9.4_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ДУМА ПРО БУРЮ НА ЧОРНОМУ МОРІ;дума;1873 р.;Чубенський П., Русов О., Лисенко М.;с. Калюжинці Прилуцбкого повіту Полтавської губернії (нині Прилуцького району Чернігівської області);Вересай О.;
9.5_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ЧЕРНОМОРСКАЯ БУРЯ;дума;1884 р.;Горленко В.;с. Тамарівка Пирятинського повіту Полтавської губернії;Баша Ф,;
9.6_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;;дума;1850-1851 рр.;Судовщиков Є.;м. Яготин;Алексєєв (Крацківський) Ф.;
9.7_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ПРО БУРЮ НА СЫНЁМУ МОРИ;дума;3 серня 1876 р.;Мартинович П.;с. Воронбки;Магадин Т.;
9.8_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ДВОХЪ БРАТИВЪ ПИСЬНЯ;дума;1890-1900-і рр.;Мартинович П.;с. Кам'янка Полтавської губернії (нині Полтавського району Полтавської області);Бондаренко М. (Бондаренчиха, Гнатиха);
9.9_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;ПРО БУРЮ НА СЫНИМУ МОРИ ПИСЬНЯ;дума;1901-1904 рр.;Мартинович П.;с. Кам'янка Полтавської губернії (нині Полтавського району Полтавської області);Бондаренко М. (Бондаренчиха, Гнатиха);
9.10_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;БУРЯ НА СЫНИМУ МОРИ;дума;лютий 1932 р.;Мартинович П.;;Жадан Т.;
9.11_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;;дума;3 жовтня 1868 р.;;Харківщина;Ільченко Г.;
10.1_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;АТАМАНЪ МАТЯШЪ СТАРЫЙ;дума;поч ХІХ ст.;Ломиковський В.;;кобзар Іван;
10.2_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;КОЗАКА МАТЯША ПИСЬНЯ;дума;20 січня 1903 р.;Мартинович П.;с. Кам'янка Полтавської губернії (нині Полтавського району Полтавської області);Бондаренко М. (Бондаренчиха, Гнатиха);
10.3_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;СТАРЫЙ ОТАМАН МАТЯШЪ;дума;кін. ХІХ - поч. ХХ ст.;Мартинович П.;Миколаївка;Кобилянка О.;
10.4_Dmytrenko, Dovzhenok, Hrytsa_2009_Thoughts of the early Cossack period;КОЗАКА МАТЯША РОССКАЗЪ;дума;кін. ХІХ - поч. ХХ ст.;Мартинович П.;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
