song_id;title;genre;Рік запису;Хто записав;Місце запису;Респондент;Вік респондента/рік народження
11.12_UND_T2_;ПОБѢГЪ ТРЁХЪ БРАТИВЪ ИЗЪ АЗОВА;дума;24 квітня 1857 р.;Ніс С.;м. Харків, респондент із;Колибаба П.;
11.13_UND_T2_;ПРО ТРЬОХ БРАТІВ ;дума;1857-1860 рр.;Білозерський М.;с. Ядути Чернігівської губернії (нині Борзнянського району Чернігівської області);Шевченко Ф.;
11.14_UND_T2_;;дума;липень 1863 р.;Білозерський М.;с. Терни Лебединського повіту Харківської губернії (нині Роменського району Сумської області);Зимогляд Д.;
11.15_UND_T2_;ДУМА ПРО ТРЬОХ БРАТІВ, ЩО ВТІКАЛИ ІЗ-ПІД ГОРОДА АЗОВА, ІЗ ТУРЕЦЬКОЇ НЕВОЛІ ;дума;1850-1860 рр. ;Тищенко В.;м. Чигирин Київської губернії (нині Черкаського району Черкаської області);Гриценко Ф.;
11.16_UND_T2_;ЯК ТРИ БРАТИ З АЗОВА ВТІКАЛИ ;дума;1873 р.;Чубинський П., Русов О.;с. Калюжинці Прилуцького повіту Полтавської губернії (нині Прилуцького району Чернігівської області);Вересай О.;
11.17_UND_T2_;ПОБѢГЪ ТРЕХЪ БРАТЬЕВЪ ИЗЪ НЕВОЛИ ТУРЕЦКОЙ, ИЗЪ АЗОВА  ;дума;до 1874 р.;Ніговський С.;м. Вільшана Богодухівського повіту Харківської губернії (нині Харкіського району);Колибаба П.;
11.18_UND_T2_;ПРО ТРЁХ БРАТІВ З ОЗОВА ;дума;червень 1874 р.;Іващенко П.;с. Терешківка Ніжинського повіту Чернігівської губернії (нині Ніжинського району);Братиця П.;
11.19_UND_T2_;ЯК ТРИ БРАТИ УТІКАЛИ;дума;4 травня 1875 р.;Манжура І.;с. Довжик Харківського повіту (нині Богодухівського району Харківської області);бандурист Миронівський;
11.20_UND_T2_;ПРО ТРЁХЪ БРАТИВЪ ОЗОВСЬКЫХЪ ;дума;20 травня 1876 р.;Мартинович П.;м. Лохвиця Полтавської губернії (нині Миргородсього району Полтавської області);Кравченко І.;
11.21_UND_T2_;ЯКЪ ТРЫ БРАТЫ ЗЪ ОЗОВА ВТИКАЛЫ;дума;9 серпня 1876 р.;Мартинович П.;с. Бубни Лохвицького повіту Полтавської губернії;Магадин Т.;
11.22_UND_T2_;ДУМА ПРО ТРІОХ БРАТІВ НЕВОЛЬНИКІВ ;дума;70-80-ті рр. ХІХ ст.;;Лубенський повіт Полтавської губернії;;
11.23_UND_T2_;ПРО ОЗОВСЬКИХЪ БРАТІВЪ ;дума;1882 р. ;Горленко В.;м. Лохвиці Полтавської губернії (нині Миргородсього району Полтавської області);Кравченко І.;1826 р.
11.24_UND_T2_;ОЗОВСЬКИ БРАТЫ;дума;1884 р.;Горленко В.;с. Тамарівка Пирятинського повіту Полтавської губернії (нині Чернігівського району Черніговської області);Баша Ф.;бл. 1810 р.
11.25_UND_T2_;ТРИ БРАТА;дума;9 вересня 1885 р.;Горленко В.;м. Миргород Полтавської губернії;Кузьменко З.;1820 р.
11.26_UND_T2_;ОЗÓВСЬКИ ТРЫ БРÁТЫ ;дума;1885 р.;Мартинович П.;м. Лютеньці Полтавської губернії (нині Миргородського району);Гриценко Ф.;1813 (або 1814) р.
11.27_UND_T2_;ПРО ОЗОВСЬКИХ БРАТІВ ;дума;поч. 1880-х р.;Лисенко М.;с. Великі Сорочинці Миргородського повіту Полтавської губернії;Кравченко М.;1858 р.
11.28_UND_T2_;ПРО ТРЕХЪ БРАТИВЪ;дума;30 січня 1886 р.;Мартинович П.;м. Костянтиноград Полтавської губернії (нині м. Красноград Красноградського району Харківської області);Чекан С.;
11.29_UND_T2_;ТРЫ БРА́ТЫ ОЗО́ВСЬКЫХЪ ;дума;19 липня 1886 р.;Мартинович П.;хутір Шмиглі Полтавської губернії;Дорошенко М.;бл. 1949 р.
11.30_UND_T2_;;дума;9 серпня 1885 р.;Горленко В.;с. Вільшане Сосницького повіту Чернігівської губернії (нині Корюківського району Чернігівської області);Думенко Л.;1843 р.
11.31_UND_T2_;ТРЫ БРÁТЫ ОЗОВЬСЬКЫХЪ;дума;3 липня 1887 р.;Горленко В., Мартинович П.;с. Дейкалівка Зіньківського повіту Полтавської губернії (нині Полтавський район);Кулик М.;бл. 1817 р.
11.32_UND_T2_;ТРЫ БРА́ТЫ ;дума;1893 або 1894 р.;Мартинович П.;с. Хрестище Костянтиноградського повіту Полтавської губернії (нині Красноградського району Харківської області);Видюченко О.;
11.33_UND_T2_;ЯКЪ ТРЫ БРАТЫ ЗЪ АЗОВА ВТИКАЛЫ ;дума;до 1895 р.;Коваленко Г.;Полтавська губернія;;
11.34_UND_T2_;ДУМА ПРО ТРЬОХ БРАТІВ ОЗІВСЬКИХ;дума;8 травня 1895 р.;Виноградський Ю.;містечко Сосниця Чернігівської губернії (нині Корюківського району Чернігівської області);Кулик П.;бл. 1865 р.
11.35_UND_T2_;ТРЫ БРАТЫ ОЗОВСЬКИ;дума;8 червня 1901 р.;Мартинович П.;с. Петрівка Миргородського повіту Полтавської губернії (нині Кременчуцького район Полтавської області);Пересада І.;
11.36_UND_T2_;ТРЫ БРАТЫ ОЗОВСЬКИ (АБО ПИХОТЫНЕЦЬ);дума;21 лютого 1902 р.;Сластьон О.;м. Миргород Полтавської губернії;Кравченко М.;1858 р.
11.37_UND_T2_;;дума;поч. ХХ ст.;Сластьон О.;с. Мала Багачка Миргородського повіту Полтавської губернії;Скоба А.;1863 р.
11.38_UND_T2_;БѢГСТВО ТРЁХЪ БРАТЬЕВЪ ИЗЪ АЗОВА;дума;20-21 жовтня 1902 р.;Сперанський М. і його студенти - Бакалов Г. і Данилов В.;с. Волосківці Сосницького повіту Чернігівської області (нині Корюківський район);Пархоменко Т.;1872 р.
11.39_UND_T2_;ОБЪ ТРЁХЪ БРА́ТИВЪ ПИСЬНЯ;дума;20 січня 1903 р.;Мартинович П.;м. Костянтиноград Полтавської губернії (нині м. Красноград Красноградського району Харківської області);Бондаренко М.;бл. 1834 р.
11.40_UND_T2_;ПРО ТРЬОХ БРАТІВ АЗОВСЬКИХ;дума;1904 р.;Шевченко В.;с. Великі Сорочинці Миргородського повіту Полтавської губернії;Кравченко М.;1858 р.
11.41_UND_T2_;ПРО ПІХОТИНЦЯ ;дума;до 1908 р.;Сластіон О.;с. Шахворостівка Миргородського повіту Полтавської губернії (нині Миргородського району);Кравченко П.;
11.42_UND_T2_;ДУМА ПРО «ПІХОТИНЦЯ» ;дума;до 1908 р.;Сластіон О.;с. Шахворостівка Миргородського повіту Полтавської губернії (нині Миргородського району);Кравченко П.;
11.43_UND_T2_;ДУМА ПРО «ПІХОТИНЦЯ»  ;дума;до 1908 р.;Сластіон О.;с. Шахворостівка Миргородського повіту Полтавської губернії (нині Миргородського району);Кравченко П.;
11.44_UND_T2_;ДУМА ПРО «ПІХОТИНЦЯ» ;дума;до 1908 р.;Сластіон О.;с. Шахворостівка Миргородського повіту Полтавської губернії (нині Миргородського району);Кравченко П.;
11.45_UND_T2_;ДУМА ПРО «ПІХОТИНЦЯ» ;дума;до 1908 р.;Сластіон О.;с. Шахворостівка Миргородського повіту Полтавської губернії (нині Миргородського району);Кравченко П.;
11.46_UND_T2_;ПРО ОЗІВСЬКИХ БРАТІВ («ПРО ПІХОТИНЦЯ»);дума;1908 р.;Колесса Ф.;с. Великі Сорочинці Миргородського повіту Полтавської губернії;Кравченко М.;1858 р.
11.47_UND_T2_;ДУМА ПРО «ОЗІВСЬКИХ БРАТІВ» (ПРО «ПІХОТИНЦЯ»);дума;1908 р.;Сластіон О.;м. Миргород Полтавської губернії;Кравченко М.;1858 р.
11.48_UND_T2_;ПРО ПІХОТИНЦЯ ;дума;влітку 1908 р.;Колесса Ф.;м. Миргород Полтавської губернії;Скоба А.;1863 р.
11.49_UND_T2_;ДУМА ПРО «ПІХОТИНЦЯ»;дума;влітку 1908 р.;Колесса Ф.;м. Миргород Полтавської губернії;Пилипенко Я.;бл. 1868 р.
11.50_UND_T2_;ДУМА ПРО «ПІХОТИНЦЯ»;дума;1908 р.;Сластіон О.;м. Миргород Полтавської губернії;Пилипенко Я.;бл. 1868 р.
11.51_UND_T2_;ДУМА ПРО «ПІХОТИНЦЯ»;дума;у 1908-1909 рр.;Сластіон О.;с. Великі Сорочинці Миргородського повіту Полтавської губернії;Калногий О.;
11.52_UND_T2_;ПРО «ОЗІВСЬКИХ БРАТІВ» (про піхотинця);дума;після 1908-1910 рр.;Колесса Ф. або Сластіон О.;с. Решетилівка Полтавської повіту Полтавського губернії ;Дубина М.;1843 р.
11.53_UND_T2_;ПРО «ОЗІВСЬКИХ БРАТІВ» (ПРО ПІХОТИНЦЯ);дума;після 1908-1910 рр.;Колесса Ф. або Сластіон О.;с. Решетилівка Полтавської повіту Полтавського губернії ;Дубина М.;1843 р.
11.54_UND_T2_;ТРЫ БРАТЫ ОЗИВСЬКИ;дума;9 вересня 1902 р.;Мартинович П.;с. Мачухи Полтавської повіту Полтавського губернії ;від Гутирі П.;
11.55_UND_T2_;ДУМА ПРО ТРЬОХ БРАТІВ ОЗІВСЬКИХ;дума;1916 р.;Яворницький Д.;с. Чаплинка Новомосковського повіту Катеринославської губернії (нині Дніпровського району Дніпровської області);Мережка І.;
11.56_UND_T2_;ДУМА ПРО ТРЬОХ БРАТІВ ОЗІВСЬКИХ;дума;;Яворницький Д.;с. Чаплинка Новомосковського повіту Катеринославської губернії (нині Дніпровського району Дніпровської області);Мережка І.;
11.57_UND_T2_;ДУМА ПРО ТРЬОХ БРАТІВ ОЗІВСЬКИХ;дума;восени 1923 р.;Курило О.;с. Сосниці Чернігівського округу ;Кулик П.;бл. 1865 р.
11.58_UND_T2_;;дума;восени 1923 р.;Квітка К.;с. Змітнів Сосницького повіту Чернігівського округу (нині Корюківського району Чернігівської області);Панченко С.;1838 р.
11.59_UND_T2_;;дума;восени 1923 р.;Курило О.;с. Сосниці Чернігівського округу ;Панченко С.;1838 р.
11.60_UND_T2_;ТРЫ БРАТЫ ОЗИВСЬКЫХЪ;дума;1924 р.;Мартинович П.;с. Шидіїв (Шидієве), Полтавщина (нині Новосанжарського району Полтавської області);Довгополий О.;
11.61_UND_T2_;ТРЁХЪ БРАТИВЪ ОЗИВСЬКЫХЪ;дума;26-27 вересня 1924 р.;Мартинович П.;с. Мала Перещепина, Полтавщина (нині Полтавського району Полтавської області);Полунець Г.;
11.62_UND_T2_;ДУМА ПРО ТРЬОХ БРАТІВ ОЗОВСЬКИХ;дума;2 листопада 1926 р.;Шевченко Л.;м. Київ;Кулик П.;бл. 1865 р.
11.63_UND_T2_;ДУМА ПРО ТРЕХ БРАТІВ ОЗІВСЬКИХ;дума;1929 р.;Дніпровський Ф.;записано у с. Борисовка Курської області, респондент із Богодухівського повіту Харківської губернії;Пасюга С.;1848 р.
11.64_UND_T2_;ПРО ТРЬОХ БРАТІВ ОЗОВСЬКИХ;дума;1930 р.;Харків В.;м. Харків;Боклаг Н.;1840 р.
11.65_UND_T2_;ПРО ТРЬОХ БРАТІВ;дума;1930 р.;Харків В.;м. Харків;Боклаг Н.;1840 р.
11.66_UND_T2_;ТРЫ БРА́ТЫ ОЗИВСЬКЫ́ХЪ;дума;лютий 1932 р.;Мартинович П.;с. Петрівка Красноградського району Харківської області;Жадан Т.;
11.67_UND_T2_;ДУМА ПРО ТРЬОХ БРАТІВ ОЗІВСЬКИХ;дума;20 жовтня 1938 р.;Гайдай М.;с. Велика Багачка Велико-Багачанського району Полтавської області (нині Миргородського району);Кушнерик Ф.;1874 р.
11.68_UND_T2_;ДУМА ПРО АЗОВСЬКИХ БРАТІВ;дума;червень 1946 р.;Полотай М.;с. Блистова Менського району Чернігівської області (нині Корюківського району);Гребень А.;1878 р.
11.69_UND_T2_;;дума;1951 р.;;с. Березна, Чернігівщина;Гребень А.;1878 р.
11.70_UND_T2_;ПРО ТРЬОХ БРАТІВ АЗОВСЬКИХ;дума;червень 1955 р.;Юсов О.;с. Березна, Чернігівщина;Гребень А.;1878 р.
11.71_UND_T2_;;дума;1955 р.;;с. Лютенька Гадяцького району Полтавської області (нині Миргородський район);Гузь П.;1895 р.
11.72_UND_T2_;;дума;1957 р.;;с. Березна, Чернігівщина;Гребень А.;1878 р.
11.73_UND_T2_;ПРО АЗОВСЬКИХ БРАТІВ;дума;27 серпня 1961 р.;Полотай М.;хутір Маховики Щорсівського району Чернігівської області (нині с. Маховики Корюківського району Чернігівської області);Кузьминський К.;1886 р.
11.74_UND_T2_;ДУМА ПРО ВТЕЧУ ТРЬОХ БРАТІВ З ТУРЕЦЬКОЇ НЕВОЛІ;дума;1974 р.;Савонова Н.;;Ткаченко Г.;1898 р.
11.А_UND_T2_;ПОБѢГЪ ТРЕХЪ БРАТЬЕВЪ ИЗЪ АЗОВА;дума;;подав Срезневський І.;;;
11.Б_UND_T2_;ПОБѢГЪ ТРЕХЪ БРАТЬЕВЪ ИЗЪ АЗОВА;дума;;;;;
11.В_UND_T2_;ПРО ТРЁХ БРАТІВ ОЗІВСЬКИХ;дума;;;;;
11.Г_UND_T2_;ТРЕХБРА́ТЬНЯ ПИ́СЬНЯ;дума;17 серпня 1896 р.;Мартинович П.;с. Вереміївка Полтавської губернії (нині Кременчуцький район Полтавської області);;
11.Д_UND_T2_;ПРО ТРІОХ БРАТІВ;дума;остання чверть ХІХ ст.;Лисенко М.;;Ніс С.;
11.Е_UND_T2_;ОБЪ ТРЁХЪ БРА́ТИВЪ РО́ССКАЗЪ;дума;1901 або 1902 рр.;Мартинович П.;м. Костянтиноград Полтавської губернії (нині м. Красноград Красноградського району Харківської області);Бондаренко М.;1834 р.
12.1_UND_T2_;ТРИ БРАТА САМАРСКІЕ;дума;поч. ХІХ ст.;Ломиковський В.;Полтавщина;кобзар Іван;
12.2_UND_T2_;;дума;1840 р.;Костомаров М.;Харківщина;;
12.3_UND_T2_;ТРИ БРАТА;дума;;;;;
12.4_UND_T2_;ПРО СМЕРТЬ ТРЬОХ БРАТИВ;дума;;Метлинський А.;Зіньківський повіт Полтавської губернії;кобзар;
12.5_UND_T2_;ПРО ТРЁХЪ БРАТИВЪ САМАРЬСЬКЫХЪ;дума;20 травня 1876 р.;Мартинович П.;м. Лохвиці Полтавської губернії (нині Миргородсього району Полтавської області);Кравченко І.;1820 р.
12.6_UND_T2_;САМАРСЬКИ ТРЫ БРА́ТЫ;дума;1887 р.;Горленко В., Мартинович П.;с. Дейкалівка Зіньківського повіту Полтавської губернії (нині Полтавський район);Кулик М.;бл. 1817 р.
12.7_UND_T2_;ТРЫ БРА́ТЫ САМА́РЬСЬКІЇ;дума;19-26 лютого 1893 р.;Мартинович П.;с. Миколаївка Красноградського повіту Полтавської губернії (нині Красноградського району Харківської області);Харченко О.;1805 р.
12.8_UND_T2_;ОБЪ ТРЁ́ХЪ БРА́ТИВЪ САМА́РЬСЬКИХЪ ПИ́СЬНЯ;дума;січень 1903 р.;Мартинович П.;м. Костянтиноград (нині Красноград),  Красноградського району Харківської області, респондент із м. Кам'янка Костянтиноградського повіту Полтавської губернії (нині Полтавський район Полтавської області);Бондаренко М.;1834 р.
12.9_UND_T2_;САМАРСЬКІ БРАТИ;дума;початок ХХ ст.;Сластіон О.;с. Лелюхівка Кобеляцького повіту Полтавської губернії (нині Новосанжарського району Полтавської області);Скубій І.;1858 р.
12.10_UND_T2_;ПРО САМАРСЬКИХ БРАТІВ;дума;1909 р.;Сластіон О.;с. Лелюхівка Кобеляцького повіту Полтавської губернії (нині Новосанжарського району Полтавської області);Скубій І.;1858 р.
12.11_UND_T2_;ПРО «САМАРСЬКИХ БРАТІВ»;дума;1908 р.;Колесса Ф.;м. Миргород, респондент із с. Сорочинці Миргородського повіту Полтавської губернії ;Кравченко М.;1858 р.
12.12_UND_T2_;ПРО ТРЕХЪ БРАТИВЪ САМАРСКИХЪ;дума;;;;;
12.13_UND_T2_;ТРЫ̇ БРА́ТЫ САМА́РСЬКИ КОТО́РИ Н̇АДЪ РИ́ЧКОЮ САМАРЬКОЮНАДЪ КРЫНЫ́ЦІЮ СУЛТА́Н̇КОЮ ГО́Л̇ОВЫ СВОЙИ́ ПОЛОЖЫ́ЛЫ;дума;1924 р.;Мартинович П.;с. Шидіїв (Шидієве), Полтавщина (нині Новосанжарського району Полтавської області);Довгополий О.;
12.14_UND_T2_;ПРО САМА́РСЬКИХ БРАТІ́В;дума;1930 р.;Харків В.;хутір Гамовецький Кегичівського району Харківської області;Обличенко Г.;1890 р.
12.15_UND_T2_;ТРЫ БРА́ТЫ САМА́РЬСЬКЫХЪ;дума;22 лютого 1932 р.;Мартинович П.;с. Петрівка Красноградського району Харківської області;Жадан Т.;
12.16_UND_T2_;ДУМА ПРО ТРЬОХ БРАТІВ САМАРСЬКИХ;дума;1950 р.;Барановський П.;фонолабораторія ІМФЕ АН УРСР, респондент із с. Велика Писарівка, Сумщина;Мовчан Є.;1898 р.
12.17_UND_T2_;;дума;1950 р.;;фонолабораторія ІМФЕ АН УРСР, респондент із с. Велика Писарівка, Сумщина;Мовчан Є.;1898 р.
12.18_UND_T2_;;дума;1951 р.;;с. Велика Писарівка, Сумщина;Мовчан Є.;1898 р.
12.19_UND_T2_;ПРО БРАТІВ САМАРСЬКИХ;дума;1955 р.;;с. Лютенька Гадяцького (нині Миргородського) району Полтавської області;Гузь П.;1895 р.
12.20_UND_T2_;ПРО ТРЬОХ САМАРСЬКИХ БРАТІВ;дума;1950-ті рр.;;ІМФЕ, респондент із с. Лютенька Гадяцького (нині Миргородського) району Полтавської області;Гузь П.;1895 р.
12.21_UND_T2_;;дума;1950-ті рр.;;с. Лютенька Гадяцького (нині Миргородського) району Полтавської області;Гузь П.;1895 р.
12.22_UND_T2_;ПРО САМАРСЬКИХ БРАТІВ;дума;1961 р.;;с. Велика Писарівка, Сумщина;Мовчан Є.;1898 р.
12.23_UND_T2_;ДУМА ПРО САМАРСЬКИХ БРАТІВ;дума;1974 р.;;фонолабораторія ІМФЕ АН УРСР;Ткаченко Г.;1898 р.
12.24_UND_T2_;ТРИ БРАТИ САМАРСЬКІ;дума;2 жовтня 1979 р.;Грица С.;с. Гарбузин Корсунь-Шевченківського (нині Черкаського) району Черкаської області;Чуприна О.;
12.25_UND_T2_;ПРО ТРЬОХ БРАТІВ САМАРСЬКИХ;дума;1979 р.;Нікітін С.;с. Покровське Дніпропетровської області;Парфиненко О.;
12.26_UND_T2_;ПРО ТРЬОХ БРАТІВ САМАРСЬКИХ;дума;;Хай М.;с. Лавіркове Роменського району Сумської області (нині Прилуцького району Чернігівської області);Рачко І.;1937 р.
13.1_UND_T2_;КОЗАЦЬКАЯ СМЕРТЬ;дума;;Метлинський А.;м. Сенча Лохвицького повіту Полтавської губернії (нині Миргородського району Полтавської області);;
13.А_UND_T2_;;дума;;Метлинський А.;м. Сенча Лохвицького повіту Полтавської губернії (нині Миргородського району Полтавської області);;
13.Б_UND_T2_;ПРО СМЕРТЬ КОЗАКА НА КОДЕНІ-ДОЛИНІ;дума;;Метлинський А.;м. Сенча Лохвицького повіту Полтавської губернії (нині Миргородського району Полтавської області);;
13.В_UND_T2_;;дума;;Метлинський А.;м. Сенча Лохвицького повіту Полтавської губернії (нині Миргородського району Полтавської області);;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
