song_id,stanza,position,title,Text
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,1,Утеча трех братов з Азова,Як на землѣ турецькоѣ
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,2,,Да … вѣры бусурменськоѣ
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,3,,Из города из Озова
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,4,,На пыли… туманы вставали.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,5,,Тѣкав повчок
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,6,,Малый невеличок
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,7,,"Тѣкало три братики рѣдненькѣ,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,8,,Три товаришѣ сердешнѣ
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,9,,"Два конных, третій пѣший-пѣхотинець"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,10,,"За конными бѣжить-подбѣгає,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,11,,"Кров слѣды заливає,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,12,,"За стремена хватає,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,13,,Словами промовляє:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,14,,"«Браттє миле, браттє любе!"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,15,,"Хоть один вы милосердіє майте,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,16,,"… , кульбаки, добыч из коней скидайте,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,17,,"Мене, брата пѣхотинця, мѣждо конѣ берѣте,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,18,,Хоч милю верст увезѣте
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,19,,"И дороженьку укажѣте,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,20,,"Нехай я буду знати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,21,,Куды за вами нами в городы християнськѣ з тяжкоѣ неволѣ втѣкати».
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,22,,То старший брат згорда словами промовляє:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,23,,"«Чи подобенство, мой брате,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,24,,"Щоб я своє добро турецьке на шляху покидав,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,25,,"Тебе, труп, на коня брав?"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,26,,"Одначе мы сами не втечемо,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,27,,"Нѣ тебе не ввеземо,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,28,,"Будуть Крымцѣ та Нагайцѣ, безбожнѣ бусурмены,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,29,,"Тебе, пѣшого пѣхотинця, на спочинках минати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,30,,А нас будуть коньми доганяти
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,31,,И назад у Турещину завертати».
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,32,,"То брат пѣший-пѣхотинець за конными бѣжить-подбѣгає,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,33,,"Чорный пожар под бѣлѣ ноги подгортає,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,34,,Словами примовляє:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,35,,"«Браттє любе, браттє миле!"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,36,,"Хоч один же вы милосердіє майте,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,37,,Назад коней завертайте
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,38,,"З похов шаблѣ выймайте,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,39,,"Менѣ, брату меншому, пѣшому-пѣхотинцю, з плѣч голову здоймайте"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,40,,"В чистому полѣ поховайте,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,41,,Заіру-птицѣ на поталу не подайте».
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,42,,То брат старший згорда словами промовляє:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,43,,"«Чи подобенство, брате, тебе рубати?"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,44,,"Одначе шабля не возьме,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,45,,"Рука не зведеться,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,46,,Тебе рубати!
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,47,,"А як ті жив-здоров будеш,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,48,,Сам у землѣ християнськѣ увойдеш».
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,49,,"То брат найменший, пѣший пѣхотинець, за конными бѣжить-подбѣгає,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,50,,Словами промовляє:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,51,,"«Браттє миле, браттє любе!"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,52,,Хоч один же вы милосердіє майте:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,53,,"Будете до тернѣв, до байраков прибѣгати"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,54,,Так у боки забѣгайте
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,55,,Вѣти терновѣ рубайте
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,56,,По шляху покидайте
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,57,,"Мѣне, брату пѣшому-пѣхотинцю, на признаку давайте!»"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,58,,"То став брат старший та середульший до тернѣв, до байраков прибѣгати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,59,,"У боки забѣгати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,60,,"Вѣти терновѣ зеленѣ рубати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,61,,"Брату меншому, пѣшому-пѣхотинцю признаку давати."
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,62,,Да став же брат найменший пѣший-пѣхотинець до байраков прибѣгати
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,63,,Став вѣти терновѣ знахожати:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,64,,"У руки бере,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,65,,"К серцю кладе,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,66,,Словами промовляє;
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,67,,«Боже мой милый Сотворителю небесный!
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,68,,"Видно то моѣ братики сюда з тяжкоѣ неволѣ втѣкали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,69,,"Об менѣ велике старанє мали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,70,,"Колиб менѣ Господь помог з сеѣ тяжкоѣ неволѣ озовськоѣ втѣкати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,71,,Мог бы я своѣх братиков при старости лѣт шановати и поважати!»
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,72,,То став же брат старший та середульший на полейку избѣгати
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,73,,"На степы высокѣ на великѣ дороги розходніѣ,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,74,,Не стало тернѣв та байраков рубати;
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,75,,Не став же брат середульший до старшого промовляти:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,76,,"«Нум, брате, мы з себе зеленѣ жупаны скидати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,77,,"Червону та жовту китайку выдирати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,78,,"Нѣшому брату меншому на признаку покидати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,79,,"Нехай вон бѣдный знає, куды за нами, конными, тѣкати»."
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,80,,То став же брат старший згорда словами промовляти:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,81,,"«Чи подобенство, брате,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,82,,"Щоб я своє добро турецьке на шматки драв,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,83,,Брату меншому на признаки давав?
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,84,,"Як вон жив-здоров буде,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,85,,Так сам у землѣ християнськѣ без наших признаков усяких прибуде»
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,86,,То брат середульший милосерде має.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,87,,"Из свого жупана червону та жовту китайку выдирає,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,88,,"По шляху стеле-покладає,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,89,,Меншому брату признаки даває.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,90,,"То став брат найменший, пѣший-пѣхотинець, на полейку избѣгати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,91,,"На степы вісокѣ, на великѣ дороги розходнѣ. –"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,92,,"Нема нѣ тернѣв нѣ байраков,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,93,,Нѣяких признаков.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,94,,Став червону китайку та жовту знахожати;
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,95,,"У руки бере,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,96,,"К серцю кладе,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,97,,Словами промовляє
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,98,,И сльозами ридає:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,99,,"«Що не дурнож, ся червона та жовта китайка по шляху валяється"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,100,,"Либонь, моѣх братиков на свѣтѣ немає..."
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,101,,"Альбо ѣх постреляно,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,102,,Альбо у горду тяжку позаймано!
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,103,,"Колиб я мог добре знати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,104,,"Що ѣх порубано альбо постреляно,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,105,,"Мог бы я в чистому полѣ поховати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,106,,Звѣру-птицѣ на поталу не дати».
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,107,,"Одкож брата найменшого, одно безводдя,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,108,,Друге безхлѣбя
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,109,,"Третє те, що тихий вѣтер з ног валяє:"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,110,,"До Осавур-могилы прибуває,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,111,,"На Осапур-могилу изхожає,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,112,,"Там собѣ безпечне девятого дня спочивок має,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,113,,Девятого дня из неба воды-погоды выжидає.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,114,,"Мало-немного спочивав,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,115,,"К йому вовци-сѣроманцѣ нахождали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,116,,"Орлы чорнокрильцѣ налѣтали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,117,,"В головках сѣдали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,118,,Хотѣли заздалегоды живота темный похорон одправляти.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,119,,Тодѣ вон словами промовляє:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,120,,"Вовци-сѣроманцѣ, орлы-чорнокрыльцѣ,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,121,,Гостѣ моѣ милѣ!
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,122,,"Хоть мало-немного обождѣте,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,123,,Поки козацька дума з тѣлом розлучиться.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,124,,"Тодѣ будете менѣ з лоба чорнѣ очи высмыкати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,125,,Бѣле тѣло коло жовтоѣ кости оббирати
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,126,,И комышами вкрывати».
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,127,,Мало-немного спочивав...
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,128,,"От, руками не возьме,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,129,,"Ногами не пойде,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,130,,И ясно очима на небо не згляне...
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,131,,"На небо взирає,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,132,,Тяжко воздыхає:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,133,,«Голово моя козацькая!
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,134,,"Бувала ты у землях турецьких,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,135,,"У вѣрах бусурменських, –"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,136,,"А теперь на безводдѣ, на безхлѣбѣ погибати..."
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,137,,"Девятый день хлѣба в устах не маю,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,138,,"На безводдѣ, на безхлѣбѣ погибаю»."
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,139,,"Тут теє промовляв,..."
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,140,,"Не чорна хмара налѣтала,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,141,,"Не буйнѣ вѣтры вѣнули,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,142,,"Як душа козацька-молодецька з тѣлом розлучалась,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,143,,"Тодѣ вовци-сѣроманцѣ нахождали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,144,,"И орлы чорнокрыльцѣ налѣтали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,145,,В головках сѣдали
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,146,,"З лоба чорнѣ очи высмыкали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,147,,"Бѣле тѣло коло жовтоѣ кости оббирали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,148,,Жовту кость попод зелеными яворами розношали
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,149,,И комышами вкрывали.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,150,,"А ще став браг старший та середульший до рѣчки Самараки прибѣгати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,151,,"Стала их темна ноч обоймати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,152,,Став браг старший до середульшого промовляти:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,153,,"«Станьмо, братику тута конѣ попасѣмо:"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,154,,"Тут могилы великѣ,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,155,,Трава хороша
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,156,,И вода погожа.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,157,,"Станьмо тутечка, подождѣмо,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,158,,"Поки сонце обогрѣє,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,159,,Чи не прибуде их нам наш пѣший-пѣхотинець.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,160,,"Тодѣ на його велике усердіє маю,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,161,,"Усю добыч скидаю,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,162,,Иого пѣшого мѣждо конѣ хватаю».
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,163,,"«Булоб тодѣ, брате, як я казав, хватати!!"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,164,,"Теперь девятый день минув,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,165,,"Як хлѣб-соль, ѣв, воду пив –"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,166,,Досѣ й на свѣтѣ не має …..
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,167,,"Тодѣ, вони коней пустопас попускали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,168,,"Кульбаки под себе востлали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,169,,"Ружжя по комышах поховали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,170,,"Безпечно спать полягали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,171,,Стѣтовоѣ зорѣ дожидали.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,172,,"Став Божий свѣт свѣтати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,173,,"Стали вони на конѣ сѣдати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,174,,"Через рѣчку Самарку у християнськѣ землѣ утѣкати, –"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,175,,Став брат старший до середульшого промовляти:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,176,,"«Як мы будем, братику, до отця до матки прибувати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,177,,Як мы ѣм будем повѣдати?
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,178,,"Будем мы, брате по правдѣ казати, –"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,179,,Буде нас отець-мати прюклинати;
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,180,,"А будем мы, брате, перед отцем, маткою лгати, –"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,181,,Так буде нас Господь милосердный и видимо и невидимо карати.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,182,,"А хиба, брате, так искажемо:"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,183,,"Що не в одного пана пробували,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,184,,"Не одну неволю мали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,185,,"И ночноѣ добы з тяжкоѣ неволѣ втѣкали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,186,,Так мы й до його забѣгали:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,187,,"«Устань, брате, з нами, козаками. з тяжкоѣ неволѣ втѣкати!»"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,188,,Либонь то вон так исказав:
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,189,,"«Тѣкайте вы, братця,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,190,,"А я буду тут оставаться,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,191,,Чи не буде собѣ луччого долѣ-щастя мати».
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,192,,"А буде отець-мати помирати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,193,,"И будем ґрунта-худобу на двѣ части паювати,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,194,,И третє мѣж нами не буде мѣшати».
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,195,,"Тут теє промовляли,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,196,,"И не сизѣ орлы заклекотали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,197,,"Як ѣх Турки-яниченьки из-за могилы напали, –"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,198,,"Постреляли, порубали,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,199,,Конѣ з добыччу назад у город у Турещину позавертали.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,200,,"Полягла двох братов голова выще рѣчки Самарки,"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,201,,Третя у Осаур могилы.
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,202,,"А слава не вмере, не поляже"
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,203,,Од нынѣ до вѣка!
1_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,204,,А вам на многая лѣта.
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,1,Маруся Богуславка,"Що на Чорному морѣ,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,2,,"На каменѣ бѣленькому,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,3,,Там стояла темниця камяная.
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,4,,"Що у той темницѣ пробувало сѣмсот козаков,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,5,,Бѣдных невольников.
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,6,,"То вже тридцять лѣт у неволѣ пробувають,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,7,,"Божого свѣту, сонця праведного у вочи собѣ не видають."
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,8,,"То до них дѣвка бранка,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,9,,"Маруся, поповна Богуславка,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,10,,"Приходжає,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,11,,Словами промовляє:
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,12,,"«Гей, козаки, вы бѣднѣ невольники!"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,13,,"Угадайте, що в нашой землѣ християнськой за день тепера»?"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,14,,Що тодѣ бѣднѣ невольники зачували
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,15,,"Дѣвку бранку,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,16,,"Марусю, поповну Богуславку,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,17,,"По рѣчах познавали,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,18,,Словами промовляли!
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,19,,"«Гей, дѣвко бранко"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,20,,"Марусю, поповно Богуславко!"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,21,,"По чом мы можем знати,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,22,,Що в нашой землѣ християнськой за день тепера?
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,23,,"Що тридцять лѣт у неволѣ пробуваєм,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,24,,"Божого свѣту, сонця праведного у вочи собѣ не видаєм."
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,25,,"То мы не можемо знати,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,26,,Що в нашой землѣ християнськой за день тепера».
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,27,,"Тодѣ дѣвка бранка,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,28,,"Маруся, поповна Богуславка,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,29,,"Теє зачуває,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,30,,До козаков словами промовляє:
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,31,,"«Ой, козаки, вы бѣднѣ невольники!"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,32,,"Що сьогодня у нашой землѣ хрисгиянськой великодная субота,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,33,,"А завтра святый празник, роковый день, Великдень»."
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,34,,"То тодѣ тѣ козаки теє зачували,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,35,,"Бѣлым лицем до сыроѣ землѣ припадали,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,36,,"Дѣвку бранку,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,37,,"Марусю, поповну Богуславку,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,38,,Кляли проклинали:
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,39,,"«Та бодай ты, дѣвко бранко,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,40,,"Марусю, поповно Богуславко,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,41,,"Щастя й долѣ собѣ не мала,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,42,,"Як ты нам святый празник, роковый день, Великдень, сказала!»"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,43,,"То тодѣ дѣвка бранка,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,44,,"Маруся, поповна Богуславка,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,45,,"Теє зачувала,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,46,,Словами промовляла:
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,47,,"«Ой козаки, вы бѣдніѣ невольники,"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,48,,"Не лайте мене, не проклинайте!"
2_Kozatski_narodni_dumy_Dumy nevolnykiv_1927,1,49,,"Бо як буде наш пан турецький до мечети водѣжджати,"
