song_id;title;genre;Рік запису;Хто записав;Місце запису;Респондент;Вік респондента/рік народження
16В_Grushevska_1931_Tom2;Про смерть Хведора Безроднаго.;дума;на початку 1850-х рр.;H. М. Білозерський;Британи Борзенський пов. на Чернігівщині;кобзар Іван Романенко;
16В1_Grushevska_1931_Tom2;;дума;на початку 1850-х рр.;H. М. Білозерський;Британи Борзенський пов. на Чернігівщині;кобзар Іван Романенко;
16Г_Grushevska_1931_Tom2;;дума;вересень 1853 р;П. Куліш;Олександрівка Сосницького пов. на Чернігівщині,;кобзар Андрій Шут;
16Ґ_Grushevska_1931_Tom2;Дума про Хведора Безродного.;дума;;О. Русов;;кобзар Остап Вересай;
16Д_Grushevska_1931_Tom2;Дума про Хведора безродного.;дума;;М. Лисенко;;кобзар Остап Вересай;
16Е_Grushevska_1931_Tom2;Про Хведора безрідного.;дума;20 травня 1876 р.;П. Мартинович;Лохвиця на Приліпці;кобзар Іван Кравченко-Крюковський;
16Є_Grushevska_1931_Tom2;Хведор Безрідний;дума;1882 року;В. Горленко;Лохвиця ;Ів. Крюковський;
16Ж_Grushevska_1931_Tom2;Про Хведора Безрідного.;дума;;М. Сперанский;;кобзар Терешко Пархоменко;
16Х_Grushevska_1931_Tom2;Про Хведора Безрідного;дума;;Б. Грінченко;;кобзар Остап Вересай;
17А_Grushevska_1931_Tom2;Вдова Сирка Ивана.;дума;1810 р;П. Житецький;Миргородщина;кобзар Іван;
18А_Grushevska_1931_Tom2;Атаманъ Матяшъ старый;дума;в перших роках минулого століття;П. Житецький;Миргородщина;кобзар Іван;
19А_Grushevska_1931_Tom2;Про Веремія Волошина.;дума;вересень 1853 р;П. Куліш;Олександрівка Сосницького повіту;Андрій Шут;
20А_Grushevska_1931_Tom2;Про Хвеська Кганджу Андыбера.;дума;1850 р.;А. Метлинський;;кобзар А. Шут і кобзар А. Бешко;
20Б_Grushevska_1931_Tom2;;дума;;П. Куліш;;А. Бешко;
20В_Grushevska_1931_Tom2;Хвесько Дендеберя;дума;1855 р.;М. Ніговський;Красний Кут, Богодухівського пов. на Харківщині;Кобзар Н. Ригоренко;
20Г_Grushevska_1931_Tom2;Про козака Голоту. ;дума; в червні 1874 р;П. С. Іващенко;Ніжин;кобзар Павло Братиця;
20Ґ_Grushevska_1931_Tom2;Дума про козака Нетягу.;дума;восени 1923 р;О. Курило;Сосниця;кобзар Павло Кулик;
20Х_Grushevska_1931_Tom2;;дума;;П. Куліш;;;
20Y_Grushevska_1931_Tom2;Про славного Хвесь Ганджу - Андибера Гетьмана Запорозького.;дума;;М. Гаццук;;;
21А_Grushevska_1931_Tom2;О хитрости употребленной Богданомъ Хмельницкимъ противъ Барабаша.;дума;1814 р.;М. Цертелев;Миргородщина;невідомий кобзар;
21Б_Grushevska_1931_Tom2;Про Хмельницкого та Барабаша.;дума;1852 р;П. Куліш;Мені;кобзар А. Шут і кобзар А. Бешко;
21В_Grushevska_1931_Tom2;;дума;13 червня 1874 р;П. Іващенко;Ніжин;кобзар Павло Братиця;
21Г_Grushevska_1931_Tom2;;дума;мабуть в 1840 рр;П. Куліш;в Кумейках;Клим Білик;
21Х_Grushevska_1931_Tom2;;дума;;Ів. Франко;;;
22А_Grushevska_1931_Tom2;На побѣду Корсунскую.;дума;;Копитько;в Золотоноськім повіті на Полтавщині;;
22Б_Grushevska_1931_Tom2;Дума о побѣдѣ подъ Корсунемъ.;дума;в 1840-х, чи на початку 1850-х рр;М. Ніговський;Краснім Куті Богодухівського пов;кобзар Ів. Ригоренка;
22Х_Grushevska_1931_Tom2;;дума;;І. Франко;;;
23.1А_Grushevska_1931_Tom2;;дума;в кінці 1840-х або в початку 1850-х років.;Григорій Базилевпч;Олександрівка;кобзар Андрій Шут;
23.1Б_Grushevska_1931_Tom2;Дума о жидовскихъ откупахъ и о войнѣ изъ-за-нихъ.;дума;1853 р.;П. Куліш;Олександрівка;кобзар Андрій Шут;
23.2А_Grushevska_1931_Tom2;;дума;;Д. К. Мороз;Чернігівщина;;
23.2А1_Grushevska_1931_Tom2;;дума;;Хв. Штангей;Жаботин на Київщині;;
23.2А2_Grushevska_1931_Tom2;;дума;;П. Чубинський і О. Новицький;;;
24А_Grushevska_1931_Tom2;О походѣ Богдана Хмельницкаго въ Молдавію.;дума;1814 р;М. Цертелев;Миргородщина;бандурист;
24Б_Grushevska_1931_Tom2;Про Хмельницького та Васыля Молдавського;дума;1853 р.;П. Куліш;Олександрівка Сосницького пов;кобзар Андрій Шут;
24В_Grushevska_1931_Tom2;;дума;1872 р.;С. Хв. Ліндфорс (Русова);Олешня на Чернігівщині;лірник;
24Х_Grushevska_1931_Tom2;Походъ въ Молдавію.;дума;;І. Срезневський;;;
24У_Grushevska_1931_Tom2;;дума;;М. Грушевський;;;
25А_Grushevska_1931_Tom2;Объ Украинцахъ послѣ Бѣлоцерковскаго мира.;дума;;Мурзакевич;Херсонщина;;
25Б_Grushevska_1931_Tom2;Про Билоцерковщыну.;дума;;П. Куліш;;кобзар Андрій Шут;
25Х_Grushevska_1931_Tom2;;дума;;М. Грушевський;;;
26_Grushevska_1931_Tom2;Про Ивана Богуна.;дума;1853 р.;П. Куліш;Олександрівка Сосницького повіту;кобзар Андрій Шут;
27.1А_Grushevska_1931_Tom2;Про Хмельницького Богдана смерть, та про Юруся Хмельниченка та Павла Тетеренка.;дума;1852 р;П. Куліш;Олександрівка Сосницького повіту;кобзар Андрій Шут;
27.2А_Grushevska_1931_Tom2;О смерти Богдана Хмельницкаго;дума;1814 р.;М. Цертелев;Миргородщина;;
28А_Grushevska_1931_Tom2;Дума о козацкой жизни.;дума;1855 р.;М. Ніговський;Харківщина;кобзар Ів. Ригоренко;
28Б_Grushevska_1931_Tom2;;дума;;М. Костомаров;Харківщина;;
28В_Grushevska_1931_Tom2;Сатирична дума прокозака і козачку.;дума;1850—51 р.р;Є. В. Судовщиков;Яготин;кобзар Хведор Алексеєв Крачковський;
28Г_Grushevska_1931_Tom2;"„Козак і Козачка"".";дума;;В. Горленко;с. Тамарівка, Пирятинського пов.;лірник Федір Баша;
29_Grushevska_1931_Tom2;;дума;;;;;
29А_Grushevska_1931_Tom2;Козак прощается съ сестрами.;дума;1810 р;П. Житецький;Миргородщина;кобзар Іван;
29Б_Grushevska_1931_Tom2;Отъѣздъ Козака изъ родины.;дума;1814 р.;м. Цертелев;Миргородщина;невідомий бандурист;
29В_Grushevska_1931_Tom2;;дума;початок 1830-х рр.;П. Лукашевич;Переяславщина;бандурист Погиба;
29Г_Grushevska_1931_Tom2;Про сестру та брата.;дума;;М. Білозерський ;с. Британи Борзенського пов.;кобзар Ів. Романенко;
29Ґ_Grushevska_1931_Tom2;;дума;літом 1856 р;Л. Жемчужников;Лебединка;Остап Вересай;
29Д_Grushevska_1931_Tom2;;дума;;Ф. Бодянський;м. Варва;бандурист Ів. Зоря;
29Е_Grushevska_1931_Tom2;Отчим;дума;;О. Русов;;кобзар Остап Вересай;
29Є_Grushevska_1931_Tom2;Вітчим;дума;20 травня 1876 р.;П. Мартинович;Лохвиця на Приліпці;кобзар Іван Кравченко-Крюковський;
29Ж_Grushevska_1931_Tom2;Вітчим;дума;З липня 1876 р.;П. Мартинович;Вороньки Лохвицького пов;кобзаряТрихон Магадина;
29З_Grushevska_1931_Tom2;Відчим;дума;1882 р.;В. Горленко;Лохвиця на Приліпці;кобзар Іван Кравченко-Крюковський;
29І_Grushevska_1931_Tom2;Чужина;дума;1 липня 1884 р.;В. Горленко;с. Тамарівка Пирятинського повіту;лірник Хв. Баша;
29Х_Grushevska_1931_Tom2;Лихій вотчимъ;дума;;Закревський;;;
30А_Grushevska_1931_Tom2;;дума;1840 рр;М. Костомаров;Харківщина;;
31А_Grushevska_1931_Tom2;Дума про сон и про жену.;дума;;А. Метлинський;Охтирка;кобзар;
32А_Grushevska_1931_Tom2;Вдова въ городѣ Чечельницѣ (въ Польшѣ);дума;1810 р;П. Житецький;Миргородщина;сліпець Іван;
32Б_Grushevska_1931_Tom2;;дума;1840-х рр.;М. Костомаров;Харківщина;;
32В_Grushevska_1931_Tom2;Удова;дума;22 липня 1845 р.;П. Куліш;в шинку Борзенці під Ромнами;бандурист Каленик Рожко;
32Г_Grushevska_1931_Tom2;Дума про вдову та сынив.;дума;;А. Метлинський;Охтирка;кобзар;
32Ґ_Grushevska_1931_Tom2;;дума;;А. Метлинський;Зіньківський пов.;;
32Д_Grushevska_1931_Tom2;;дума;на початку 1850 рр;М. Білозерський;Британи  Борзенського пов;кобзар Ів. Романенко;
32Е_Grushevska_1931_Tom2;;дума;1853 р.;або А. Метлинський, або П. Куліш з Білозерським;Олександрівка Сосницького повіту;кобзар Андрій Шут;
32Є_Grushevska_1931_Tom2;Дума о вдовѣ и трехъ сыновьяхъ.;дума;1853-5 рр;П. Куліш;хутір коло Оржиці в Лубенськім повіт;лірник Архип Никоненко;
32Ж_Grushevska_1931_Tom2;;дума;1853 р.;Л. Жемчужников;Лебединка Пирятинського пов;кобзар Остап Вересай;
32З_Grushevska_1931_Tom2; Про вдову і трох синів;дума;1873 р.;0. Русов і П. Чубинський;;кобзар Остап Вересай;
32І_Grushevska_1931_Tom2;Удова;дума;1875 р.;Ів. Манджура;Довжик Харківського пов;бандурист Павло Дашенко;
32Ї_Grushevska_1931_Tom2;Про вдову;дума;1876 р.;П. Мартинович;Лохвиця на Приліпці;кобзар Іван Кравченко-Крюковський;
32И_Grushevska_1931_Tom2;Про вдову.;дума;1876 р.;П. Мартинович;Великі Бубни;кобзар Трихон Магадина;
32Й_Grushevska_1931_Tom2;;дума;1882 р;В. Горленко;Лохвиця на Приліпці;кобзар Іван Кравченко-Крюковський;
32К_Grushevska_1931_Tom2;О вдовѣ и сыновьяхъ.;дума;1883 р.;В. Горленко;Пирятинський пов.;лірник Єфим Перепелиця;
32Л_Grushevska_1931_Tom2;;дума;перед 1884 р.;В. Горленко;Прилуки;лірник Вакуленко;
32М_Grushevska_1931_Tom2;Удова.;дума;серпні 1884 р.;П. Мартинович;Лютенка Зіньківського пов.;кобзар Григорій Гриценко-Холодний;
32Н_Grushevska_1931_Tom2;Дума про вдову й синів.;дума;Після 1836 і перед 1885 р.;П. Лукашевич;с. Березань Полтавщина;;
32О_Grushevska_1931_Tom2;Про вдову;дума;1889 р.;О. Малинка;с. Мокіївка, Ніжинського пов.;кобзар П. Чуб;
32П_Grushevska_1931_Tom2;Удова;дума;1900 р;О. Сластіон;Богодухівський пов.;кобзар Степан Пасюга;
32Р_Grushevska_1931_Tom2;Про удову і трьох синів;дума;на початку цього століття;О. Сластьон;Великі Сорочинці Миргородського пов.;кобзар М. Кравченка;
32С_Grushevska_1931_Tom2;"Псальма ""Удова""";дума;5 липня 1902 р.;С. І. Маслов;Ічня;лірник Микола Діброва;
32СС_Grushevska_1931_Tom2;"Псальма ""Удова""";дума;19 липня 1902 р;С. І. Маслов;Ічня;лірник Герасим Вахна;
32Т_Grushevska_1931_Tom2;Удова;дума;28 — ЗО листопада 1902 р.;С. І. Маслов;Київ;лірник Семен Зілінський;
32ТТ_Grushevska_1931_Tom2;;дума;1900 р.;0. Сластьон;с. Шахворостівка, Миргородського пов.;співак Платон Кравченко;
32У_Grushevska_1931_Tom2;;дума; на початку сього століття.;0. Сластьон;х. Орликівщина, Хорольського пов.;співачка  Явдоха Пилипенкова;
32УУ_Grushevska_1931_Tom2;Удова;дума; на початку сього століття.;О. Сластьон;м. Лютеньки Гадяцького пов.;співак Олександр Гришко;
32Ф_Grushevska_1931_Tom2;Про вдову и трех сынов;дума;;М. Сперанский; Волосківці, Сосницького пов;кобзар Терешко Пархоменко;
32ФФ_Grushevska_1931_Tom2;Про удову;дума;1908 р.;Леся Українка і К. Квітка;Ялта;кобзар Гнат Гончаренко;
32Х_Grushevska_1931_Tom2;;дума;1908 р.;Ф. Колесса;Миргород;співак Платон Кравченко;
32ХХ_Grushevska_1931_Tom2;"„Про удову і синів""";дума;1908 р.;Ф. Колесса;Миргород;кобзар Михайло Кравченко;
32Ц_Grushevska_1931_Tom2;Про удову.;дума;1908 р.;Ф. Колесса;Миргород;лірник Антон Скоба;
32ЦЦ_Grushevska_1931_Tom2;;дума;1908 р.;Ф. Колесса;Миргород;співачка  Явдоха Пилипенкова;
32Ч_Grushevska_1931_Tom2;;дума;1908 р.;Ф. Колесса;Миргород;Микола  Дубина;
32ЧЧ_Grushevska_1931_Tom2;Про удову.;дума;1909 р.;Ф. Колесса;Лютеньки, Гадяцького пов;співак Олександр Гришко;
32Ш_Grushevska_1931_Tom2;;дума;1910 р. ;Ф. Колесса;Миргород;0. Г. Сластьон;
32ШШ_Grushevska_1931_Tom2;Про удову.;дума;1910 р. ;Ф. Колесса;Миргород;Іван Кучеренко;
32Щ_Grushevska_1931_Tom2;Про удову.;дума;1910 р. ;Ф. Колесса;Миргород;кобзар Петро Древченко;
32ЩЩ_Grushevska_1931_Tom2;;дума;;Ф. Колесса;Зіньків ;лірник Семен Говтвань;
32Ю_Grushevska_1931_Tom2;;дума;;Ф. Колесса;Богодухівський пов;кобзар Степан Пасюга;
32Я_Grushevska_1931_Tom2;Про удову.;дума;;Б. Луговський;;лірник Грицько Костюченко;
32ЯЯ_Grushevska_1931_Tom2;Про вдову і трьох синів;дума;14 лютого 1930 року;В. Харків;Ковяги Валківського району на Харківщині;лірник Варіон Гончар;
32Х_Grushevska_1931_Tom2;Думка про бідну удову, та про її синіу;дума;;М. Гаццук;;;
33А_Grushevska_1931_Tom2;Братъ да сестра.;дума;1810 р.;П. Житецький ;Миргородщина;сліпець Іван;
33Б_Grushevska_1931_Tom25;Тоска сестры по братѣ.;дума;1814 р;М. Цертелев;Миргородщина;бандурист;
33В_Grushevska_1931_Tom2;;дума;1840-х рр.;М. Костомаров;Харківщина;бандурист;
33Г_Grushevska_1931_Tom2;Сестра зъ братомъ.;дума;22 липня 1845 р.;П. Куліш;Борзенка під Ромном;бандурист Каленик Рожко;
33Ґ_Grushevska_1931_Tom2;Чужына.;дума;перед 1854 роком.;А. Метлинський;Зіньківський повіт;кобзар;
33Д_Grushevska_1931_Tom2;Дума о сестрѣ и братѣ;дума;мабуть 1855 р.;П. Куліш;Оржиця Лубенського пов.;лірник Архип Никоненко;
33Е_Grushevska_1931_Tom2;Сестра.;дума;мабуть 1875 р.;Іван Манджура;Довжик Харківського пов.;Павло Дашенко;
33Є_Grushevska_1931_Tom2;Про сестру та про брата;дума;1876 р.;П. Мартинович;Лохвиця;кобзар Ів. Кравченко Крюковський;
33Ж_Grushevska_1931_Tom2;Дума про сестру й брата;дума;1882 р.;К. Ухач-Охорович;Київ;кобзар Остап Вересай;
33З_Grushevska_1931_Tom2;Про сестру і брата;дума;1882 р.;В. Горленко;Лохвиця;кобзар Ів. Кравченко Крюковський;
33І_Grushevska_1931_Tom2;Сестра та братъ.;дума;1885-го р.;П. Мартинович;Лютенька Гадяцького пов.;кобзар Хведор Гриценко;
33Ї_Grushevska_1931_Tom2;Про брата і сестру.;дума;;М. Сперанський;Волосківці Сосницького пов.;кобзар Т. Пархоменко;
33И_Grushevska_1931_Tom2;Про сестру і брата.;дума;літом 1908 р.;Леся Українка, та К. Квітка;Ялта;кобзар Т. Гончаренко;
33Й_Grushevska_1931_Tom2;Про сестру і брата.;дума;1909 р.;0. Сластіон;Лелюхівка Кобеляцького пов.;лірник Ів. Скубій;
33К_Grushevska_1931_Tom2;;дума;1909 р.;0. Сластіон;Черевки Миргородського пов.;кобзаря Опанас Баря;
33К1_Grushevska_1931_Tom2;Про сестру і брата.;дума;1909 р.;0. Сластіон;Черевки Миргородського пов.;кобзаря Опанас Баря;
33Л_Grushevska_1931_Tom2;Про сестру і брата.;дума;травень 1909 р;0. Сластіон;Лютеньки Гадяцького пов;Олександр Гришко;
33Л1_Grushevska_1931_Tom2;;дума;травень 1909 р;0. Сластіон;Лютеньки Гадяцького пов;Олександр Гришко;
33М_Grushevska_1931_Tom2;Про сестру і брата.;дума;;0. Сластіон;Богодухівський пов;кобзар Степан Пасюга;
33Н_Grushevska_1931_Tom2;Про сестру та брата.;дума;14 лютого 1930 р.;В. Харків;Ков’яги Валківського р.;лірник Варійон Гончар;
33О_Grushevska_1931_Tom2;Про сестру та брата.;дума;1 березня 1930.;В. Харків;Литвиівці Валківського р.;лірник Самсон Веселий;
33Х_Grushevska_1931_Tom2;Думка про сестру та брата.;дума;;М. Гаццук;;;
34ЖЖ_Grushevska_1931_Tom2;Ивась Коновченко;дума;16.09.1845 р.;В. Билозерський;м. Київ;лірник Ілля Сербин;
З5_Grushevska_1931_Tom2;Иванъ Коновченко.;дума;1850 рр.;А. Маркович;Пирят. повѣту въ Тепловцѣ;бандурист Гордій Ващенко ;
36Г_Grushevska_1931_Tom2;Дума про Богдана Хмельницького та Василя Молдавського;дума;11.10.1930 р.;Ю. С- Виноградський;с. Ольшаному Сосницького району;кобзар Яків Іванович Кулик;75 р.
37ЯЯЯ_Grushevska_1931_Tom2;Про вдову і трьох синів.;дума;8.03.1930 р.;Б. Харків;;лірник Н. Колісник;
38П_Grushevska_1931_Tom2;Про сестру та брата.;дума;З.031930 р.;Б. Харків;;лірник Н. Колісник;
